0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,-1,1,-1,1,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,-1,1,-1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,2,0,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,-1,1,-1,0,0,0,0,0,0,0,0,0,0,1,-1,1,-1,1,-1,0,0,0,0,0,0,0,0,1,-1,1,-1,1,-1,0,0,0,0,0,0,1,-1,1,-1,1,-1,0,0,0,0,1,-1,1,-1,1,-1,0,0,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,2,0,2,0,2,0,true
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,1,-1,0,0,0,0,1,-1,0,0,0,0,1,1,1,1,0,0,true
0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,-1,1,-1,0,0,0,0,0,0,0,0,0,0,1,-1,1,-1,0,0,1,-1,0,0,0,0,2,0,1,1,1,1,1,1,1,1,1,1,2,0,2,0,1,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,2,0,1,1,2,0,1,1,1,1,0,0,0,0,0,0,0,0,1,-1,1,-1,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,1,-1,1,-1,0,0,1,-1,0,0,0,0,0,0,0,0,1,-1,1,-1,0,0,1,-1,0,0,0,0,0,0,1,-1,1,-1,0,0,1,-1,0,0,0,0,1,-1,1,-1,0,0,1,-1,0,0,0,0,2,0,1,1,2,0,1,1,1,1,1,1,2,0,1,1,1,1,1,-1,0,0,0,0,1,1,1,1,0,0,?
0,-1,1,1,1,1,-1,-1,-1,1,1,1,1,1,1,0,-2,0,-2,0,-2,0,-2,-2,0,-2,0,-2,0,0,-2,0,-2,0,-2,0,-2,0,-2,0,-2,2,0,2,0,2,0,0,2,0,2,0,2,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,2,0,2,0,2,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,2,0,2,0,2,2,0,2,0,2,0,2,0,2,0,2,0,0,2,0,2,0,2,2,0,2,0,2,0,2,0,2,0,2,0,-2,0,-2,0,0,-2,0,-2,0,-2,0,-2,0,-2,0,-2,-2,0,0,-2,0,-2,0,-2,0,-2,0,-2,0,-2,0,-2,0,-2,0,-2,0,-2,0,-2,0,-2,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,false
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,?
0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,2,0,1,1,1,1,2,0,2,0,1,1,1,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,2,0,1,1,1,1,2,0,1,1,1,1,1,1,1,1,1,1,0,0,1,-1,1,-1,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,1,-1,1,-1,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,1,1,1,1,1,1,1,1,1,1,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,1,1,1,0,1,1,1,0,1,1,0,1,0,0,2,0,2,0,1,1,2,0,2,0,2,0,1,1,2,0,2,0,1,1,2,0,1,1,1,1,2,0,1,1,2,0,2,0,2,0,1,1,2,0,2,0,1,1,2,0,1,1,1,1,1,1,2,0,2,0,2,0,1,1,2,0,2,0,1,1,2,0,1,1,1,1,1,-1,1,-1,1,-1,0,0,1,-1,1,-1,0,0,1,-1,0,0,0,0,2,0,2,0,1,1,2,0,2,0,1,1,2,0,1,1,1,1,2,0,1,1,2,0,2,0,1,1,2,0,1,1,1,1,1,1,2,0,2,0,1,1,2,0,1,1,1,1,1,-1,1,-1,0,0,1,-1,0,0,0,0,2,0,1,1,2,0,1,1,1,1,1,1,2,0,1,1,1,1,1,-1,0,0,0,0,1,1,1,1,0,0,false
0,1,1,0,1,1,1,0,1,1,0,1,0,0,1,2,0,1,1,2,0,2,0,2,0,1,1,2,0,2,0,1,1,2,0,1,1,1,1,2,0,1,1,2,0,2,0,2,0,1,1,2,0,2,0,1,1,2,0,1,1,1,1,2,0,1,-1,1,-1,1,-1,0,0,1,-1,1,-1,0,0,1,-1,0,0,0,0,1,-1,2,0,2,0,1,1,2,0,2,0,1,1,2,0,1,1,1,1,2,0,2,0,1,1,2,0,2,0,1,1,2,0,1,1,1,1,2,0,1,1,2,0,2,0,1,1,2,0,1,1,1,1,2,0,1,-1,1,-1,0,0,1,-1,0,0,0,0,1,-1,2,0,1,1,2,0,1,1,1,1,2,0,1,1,2,0,1,1,1,1,2,0,1,-1,0,0,0,0,1,-1,1,1,1,1,2,0,0,0,1,-1,1,-1,false
0,2,0,0,1,4,0,0,2,0,0,0,0,0,1,2,2,2,2,3,1,6,-2,2,2,2,2,4,0,2,2,2,2,2,2,2,2,2,2,3,1,0,0,1,-1,4,-4,0,0,0,0,2,-2,0,0,0,0,0,0,0,0,0,0,1,-1,1,-1,4,-4,0,0,0,0,2,-2,0,0,0,0,0,0,0,0,0,0,1,-1,5,-3,1,1,1,1,3,-1,1,1,1,1,1,1,1,1,1,1,2,0,4,4,4,4,6,2,4,4,4,4,4,4,4,4,4,4,5,3,0,0,2,-2,0,0,0,0,0,0,0,0,0,0,1,-1,2,-2,0,0,0,0,0,0,0,0,0,0,1,-1,2,2,2,2,2,2,2,2,2,2,3,1,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,1,-1,0,0,0,0,1,-1,0,0,1,-1,1,-1,false
0,1,0,0,2,1,0,0,2,0,0,0,0,0,4,1,1,1,1,3,-1,2,0,1,1,1,1,3,-1,1,1,1,1,1,1,1,1,1,1,5,-3,0,0,2,-2,1,-1,0,0,0,0,2,-2,0,0,0,0,0,0,0,0,0,0,4,-4,2,-2,1,-1,0,0,0,0,2,-2,0,0,0,0,0,0,0,0,0,0,4,-4,3,1,2,2,2,2,4,0,2,2,2,2,2,2,2,2,2,2,6,-2,1,1,1,1,3,-1,1,1,1,1,1,1,1,1,1,1,5,-3,0,0,2,-2,0,0,0,0,0,0,0,0,0,0,4,-4,2,-2,0,0,0,0,0,0,0,0,0,0,4,-4,2,2,2,2,2,2,2,2,2,2,6,-2,0,0,0,0,0,0,0,0,4,-4,0,0,0,0,0,0,4,-4,0,0,0,0,4,-4,0,0,4,-4,4,-4,false
0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,-1,1,-1,1,-1,0,0,0,0,0,0,0,0,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,2,0,2,0,1,1,1,1,1,1,1,1,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,1,1,1,1,1,1,1,2,0,2,0,2,0,2,0,2,0,2,0,1,1,1,1,1,1,1,1,2,0,2,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,0,0,0,0,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,0,0,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,false
